text,label,n_saltos
"REGISTRO DE AISTENCIA EN RELOJ BIOMÉTRICO Hola César Rocha Cruz, *C I R C U L A R * *SRH/011/2019* *28 DE JUNIO DE 2019* ** *_A TODO EL PERSONAL _* ** ** *SE LES INFORMA QUE, A PARTIR DEL 01 DE JULIO DE 2019, LLEVAREMOS A CABO PRUEBAS EN EL CONTROL DE ASISTENCIAMEDIANTE EL USO DE EL RELOJ BIOMÉTRICO INSTALADO EN LA CASETA DE VIGILANCIA DE LA ENTRADA PRINCIPAL, POR LO QUE SE LES SOLICITA QUE, AQUELLOS QUE INGRESEN POR ESTA ENTRADA REGISTREN SU ASISTENCIA ADEMÁS DE LA FORMA USUAL ACOSTUMBRADA, ATRAVÉS DEL RELOJ BIOMÉTRICO MENCIONADO, TODOS LOS DÍAS LABORABLES. * *__* ***ATENTAMENTE* ** **",0,0
"REGISTRO DE BENEFICIARIOS EN CASO DE FALLECIMIENTO Hola Emanuel Ortega Carbajal, REGISTRO DE BENEFICIARIOS EN CASO DE FALLECIMIENTO A los Investigadores Nacionales, se hace de su conocimiento que pueden realizar el registro de sus beneficiarios en la plataforma informática a través de la siguiente liga: hxxps://miic.conacyt.mx/sni/formalizacion/designaBeneficiarios.html Se adjunta la Guía de Llenado. Los formatos enviados en las últimas semanas, a través del correo electrónico, quedarán insubsistentes una vez que realice un registro nuevo a través de la plataforma. Nota: Si ya registró a sus beneficiarios previamente en este módulo, por favor haga caso omiso. Para cualquier duda con el registro de tus beneficiarios, favor de dirigirte a los siguientes correos electrónico: Ø Ana Elena Cueto Ramírez <EMAIL><mailto:<EMAIL>> Ø Monserrat Adana Falcón <EMAIL><mailto:<EMAIL>> Ø Judith Gabriela Pacheco Rosales <EMAIL><mailto:<EMAIL>> Ø José Martín Lona González <EMAIL><mailto:<EMAIL>> Ø Adriana Jimenez Sayola <EMAIL><mailto:<EMAIL>> Ø Lorena Margarita Anaya Morales <EMAIL><mailto:<EMAIL>> Ø Guillermo Francisco Islas Villar <EMAIL><mailto:<EMAIL>> Ø María Dolores Moreno García <EMAIL><mailto:<EMAIL>> Ø Luis Leonardo Ruiz Montalván <EMAIL><mailto:<EMAIL>> Ø Luis Fidencio Camacho Martínez <EMAIL><mailto:<EMAIL>> Sistema Nacional de Investigadores Julio 2025",0,0
"Registro de segunda calificación intrasemestral. Otoño 2025 Hola Ofelia Mejía Yáñez, Buen día estimad@s profesor@s, esperando que Ustedes y sus seres queridos se encuentren bien, Se les recuerda que hoy inicia el periodo para la captura de la segunda calificación intrasemestral en INTRAUIA, de acuerdo a los lineamientos de la Dirección General Académica (DGA): * Registro de la primera calificación del 21 al 25 de septiembre, * Registro de la segunda calificación del 19 al 23 de octubre y, * Registro de la calificación final y firma electrónica de actas del 7 al 9 de diciembre Estos registros son importantes para el seguimiento de los alumnos en su desempeño académico, por lo que, para la captura de estas calificaciones, se les hacen las siguientes recomendaciones: * Que la realicen antes de la fecha límite para evitar contratiempos por saturación en el sistema. * Informar las calificaciones a l@s alumn@s, antes de hacer la captura, pues es importante que ell@s tengan retroalimentación de su proceso de aprendizaje y sobre el número de faltas. * Capturar la calificación de todos los estudiantes, aunque alguno de ellos no haya asistido a clases desde el inicio del periodo, en cuyo caso se registrará 0 (cero) (en la calificación final, la opción de calificación más baja es de 5). Esta actividad representa uno de los indicadores de calidad establecidos por la Dirección General Académica, por lo que les pedimos que la realicen en tiempo y forma. Agradeciendo su atención al presente, reciban un cordial saludo, [cid:image001.jpg@01D68FF7.CD292C50]",0,0
"Registro exitoso Hola Víctor Calderón Lerma, Only html version is defined",0,0
"Registros de calificación intrasemestral. Otoño 2025 Hola Rubén Osorio Ramírez, Estimad@s profesor@s, buen día, De acuerdo a los lineamientos de la Dirección General Académica (DGA), se les informa sobre las fechas de captura de calificaciones intrasemestrales, en INTRAUIA: * Registro de la primera calificación del 21 al 25 de septiembre, * Registro de la segunda calificación del 19 al 23 de octubre y, * Registro de la calificación final y firma electrónica de actas del 7 al 9 de diciembre Estos registros son importantes para el seguimiento de los alumnos en su desempeño académico, por lo que, para la captura de estas calificaciones, se les hacen las siguientes recomendaciones: * Que la realicen antes de la fecha límite para evitar contratiempos por saturación en el sistema. * Informar las calificaciones a l@s alumn@s, antes de hacer la captura, pues es importante que ell@s tengan retroalimentación de su proceso de aprendizaje y sobre el número de faltas. * Capturar la calificación de todos los estudiantes, aunque alguno de ellos no haya asistido a clases desde el inicio del periodo, en cuyo caso se registrará 0 (cero) (en la calificación final, la opción de calificación más baja es de 5). Esta actividad representa uno de los indicadores de calidad establecidos por la Dirección General Académica, por lo que les pedimos que la realicen en tiempo y forma. Agradeciendo su atención al presente, reciban un cordial saludo, [cid:image001.jpg@01D68FF7.CD292C50]",0,0
"Registro_Beneficiarios_Plataforma_SNI Hola Araceli Bernal Duarte, REGISTRO DE BENEFICIARIOS EN CASO DE FALLECIMIENTO A los investigadores de nuevo ingreso y reingreso no-vigente cuya vigencia inició el 1o de enero del 2025, se hace de su conocimiento que pueden realizar el registro de sus beneficiarios en la plataforma informática a través de la siguiente liga: hxxps://miic.conacyt.mx/sni/formalizacion/designaBeneficiarios.html Se adjunta la Guía de Llenado. Los formatos enviados en las últimas semanas, a través del correo electrónico, quedarán insubsistentes una vez que realice un registro a través de la plataforma. Nota: Para cualquier duda con el registro de tus beneficiarios, favor de dirigirte a los siguientes correos electrónico: Ø Ana Elena Cueto Ramírez · <EMAIL><mailto:<EMAIL>> Ø Monserrat Adana Falcón · <EMAIL><mailto:<EMAIL>> Ø Judith Gabriela Pacheco Rosales · <EMAIL><mailto:<EMAIL>> Ø José Martín Lona González · <EMAIL><mailto:<EMAIL>> Ø Teresa Mejía Nepomuceno · <EMAIL><mailto:<EMAIL>> Sistema Nacional de Investigadores Junio 2025",0,0
"Reglas e información importante previa al arranque del programa. Hola Diana Ortega Lara, **¡Hola Guadalupe!** Este correo contiene información crucial para que aproveches al máximo tu participación en el programa de certificación oficial en marketing online y obtengas tu certificación en el estándar **1621: Implementación de Estrategias de Mercadotecnia en Medios Digitales**. Haz clic en el siguiente enlace para acceder al video con los detalles e instrucciones: hxxps://icemexico.acemlnb.com/lt.php?x=3TZy~GE3JXea6a37__-7W.Cg3HEojwTzw~ovZ5c3InPP753A-0y.1uFz1nUhmNDxkuozbHLJKnfs55_-yd~JxBOuBaCYk_P1keswYXn Sigue estas recomendaciones para garantizar tu éxito en el curso. **Recomendaciones importantes:** * **Ambiente de estudio:** Conéctate desde un lugar tranquilo, libre de distracciones. Usar audífonos te ayudará a concentrarte mejor y aprovechar los materiales multimedia. * **Materiales complementarios:** Imprime el manual de apoyo (si está disponible), subraya y toma notas para reforzar tu aprendizaje. **Proceso de certificación:** * Participa en **todas las sesiones** y completa los formularios al final de cada una para obtener tus **10 insignias**. Estas son necesarias para aprobar el curso. * Genera tu **matrícula de estudiante** al finalizar la **primera sesión**, ya que será tu número único de identificación. * Al terminar todas las sesiones, realiza una evaluación final para la emisión de tu certificado. **Soporte y normas:** * Si tienes problemas con la matrícula o las insignias, contacta al equipo de soporte técnico. Responderán en un plazo máximo de **48 horas**. * Mantén siempre una actitud respetuosa en el chat. Está estrictamente prohibido insultar o descalificar a instructores o participantes. ¡Da clic para unirte al grupo privado de Facebook! hxxps://icemexico.acemlnb.com/lt.php?x=3TZy~GE3JXea6a37__-7W.Cg3HEojwTzw~ovZ5c3InPP753A-0y.1uFz1nUhmNDxkuozbHLJKnfs55_-yd~KxBOuBaCYk_P1keswYXn **Aprovecha esta oportunidad única de certificarte sin costo alguno.** Nos vemos el próximo **lunes 17 de febrero a las 7:00 PM** en las sesiones en vivo en el **grupo privado de Facebook** **Dr. Christian Rios** <EMAIL> mailto:<EMAIL> hxxps://icemexico.acemlnb.com/lt.php?x=3TZy~GE3JXea6a37__-7W.Cg3HEojwTzw~ovZ5c3InPP753A-0y.1uFz1nUhmNDxkuozbHLJKnfs55_7zN5LxBOuBaCYk_P1keswYXn hxxps://icemexico.acemlnb.com/lt.php?x=3TZy~GE3JXea6a37__-7W.Cg3HEojwTzw~ovZ5c3InPP753A-0y.1uFz1nUhmNDxkuozbHLJKnfs55_7zN5MxBOuBaCYk_P1keswYXn hxxps://icemexico.acemlnb.com/lt.php?x=3TZy~GE3JXea6a37__-7W.Cg3HEojwTzw~ovZ5c3InPP753A-0y.1uFz1nUhmNDxkuozbHLJKnfs55_7zN5NxBOuBaCYk_P1keswYXn Sent to: <EMAIL> ICEMéxico, Av Juan José Torres Landa 204, Col del Parque, 38010 Celaya Guanajuato, México Don't want future emails? Unsubscribe hxxps://icemexico.acemlnb.com/proc.php?nl=2697&c=18291&m=23554&s=b4717a2d4d80e8587f5fe086b13f919c&act=unsub&runid=<TELEFONO>9",0,0
"regreso a fase color rojo en MyOwn Hola Martha Orozco De la Cruz, Tonantzintla, Puebla a 22 de septiembre de 2025. A toda la comunidad de MyOwn. Les informo que debido a la detección de un caso positivo de COVID-19 en las instalaciones de MyOwn en Tonantzintla, y tras haber consultado con el Comité del Retorno Seguro, he tomado la decisión de regresar a la condición de semáforo sanitario color rojo. Esto implica que por un periodo de 14 días hasta el 2 de octubre, se restringe el acceso a MyOwn a estudiantes, proveedores, así como personal relacionado con proyectos de investigación y desarrollo tecnológico. Esta acción toma efecto a partir del día 22 de septiembre. Las funciones básicas de administración, servicios generales, e internet seguirán garantizándose con equipos de guardia. También se seguirán atendiendo eventualidades relacionadas con la seguridad y protección de equipos en laboratorios. Lamento los inconvenientes que el cierre temporal causa en las operaciones del MyOwn, pero ante todo se decide privilegiar la salud de los trabajadores, estudiantes, y personal en general. Saludos, Edmundo Dr. Edmundo A. Gutiérrez D. Director General MyOwn",0,0
"Regreso a semáforo sanitario color rojo en MyOwn Hola Rosa Martínez Cisneros, Tonantzintla, Puebla a 11 de diciembre de 2025. A toda la comunidad de MyOwn: Con el fin de preservar la salud y el bienestar de los trabajadores de MyOwn, y ante el aumento en el número de contagios de COVID, he decidido pasar a la condición de semáforo sanitario color rojo en MyOwn a partir del día lunes 14. A partir del lunes 14 se reduce al mínimo el ingreso de personal a MyOwn. Cada dirección definirá el personal mínimo que estará ingresando en los últimos tres días laborables de este año. A las coordinaciones les pido redefinan y acuerden con Francisco Renero los investigadores, estudiantes, y técnicos que seguirán ingresando para concluir los proyectos y tesis comprometidos previamente. Reitero la petición de observar al máximo las medidas de seguridad sanitaria al interior de MyOwn. Saludos, Edmundo Dr. Edmundo A. Gutiérrez D. Director General MyOwn",0,0
"RENOVACION DE DISPOSITIVO SATELITAL Estimado Ignacio Miramontes Pineda Usted es muy importante para nosotros, es por ello que lo invitamos a realizar la renovación de su servicio de rastreo satelital el cual ya esta VENCIDO, y de esta forma su vehículo continuará protegido, sobre todo tener en mente que su patrimonio es una gran inversión. Recuerde que en caso de robo: • Localizamos, rastreamos y asistimos a las autoridades para la recuperación del vehículo vía satelital. • Inmovilizamos remotamente su vehículo. • Le brindamos asesoría sobre los procesos de reporte ante el MP y la entrega del vehículo. Nuestra marca comercial Nissan Connect Finder ofrece un servicio de conectividad con su vehículo basado en una infraestructura desde el portal web hxxp://www[.]nissanconnectfinder.com.mx/#/loginhxxp://www[.]nissanconnectfinder.com.mx/#/login Y directamente de la aplicación móvil le permite interactuar con él a través de funciones como: • Alerta de movimiento • Localízame • Alerta de velocidad • Sígueme • Claxon Play Store: https<hxxps://play.google.com/store/apps/details?id=com.roadtrack.ncf>://play.google.com/store/apps/details?id=com.roadtrack.ncf<hxxps://play.google.com/store/apps/details?id=com.roadtrack.ncf> App Store: hxxps://<hxxps://apps.apple.com/mx/app/nissanconnect-finder/id<TELEFONO>>apps.apple.com/mx/app/nissanconnect-finder/id<TELEFONO><hxxps://apps.apple.com/mx/app/nissanconnect-finder/id<TELEFONO>> Si le interesa la renovación, puede responder a este correo o comunicarse con su servidora en el número telefónico y preguntar por las promociones con su servidora. ULTIMO DIA DE PROMOCIONES¡¡ [cid:dfbcff92-9976-4ad3-9cd3-88dab4fa49f8]",0,0
"Reporte Hola José Luis Delgado Carbajal, Socio aquí te mando un documento ""Descripción de la arquitectura del sistema"" que es una de las primeras cosas que se entrega cuando se hace el estudio del negocio (hablando en términos de RUP) de un proyecto. Este documento lo que busca es dejar claras las consideraciones inciales de un proyecto y sobre él, los Ingenieros de Requisitos lo van mejorando y perfeccionando. La idea que seguí es tratar de unificar y plasmar los conceptos e ideas de todo el mundo porque sinceramente lo que había era un gallinero, todo el mundo dando ideas sueltas e inconexas y cero explicaciones de porqué y para qué, nadie anotándolas o describiéndolas y al final, mucho ruido y pocas nueces. Ahora bien, con este documento que te mando pueden pasar dos cosas: en el mejor de los casos no lo lee nadie. En el peor lo leen y se queda ahí, ni se le da seguimiento ni se enriquece o más peor todavía, no se materializa de ninguna manera. Al final lo que hice fue tratar de poner en blanco y negro lo que entendí de los comentarios del otro día y esclarecerlo con lo que he ido entendiendo del problema. No es ni siquiera una versión inicial, es solo un borrador para tratar de organizar el trabajo y con esa óptica hay que verlo. Tambien te mando el Análisis de riesgo, que esto es para que le eches un ojo y lo comentes con los mayimbes para tomar las medidas necesarias para suavizar un poco los posibles riesgos. Y además, también te mando el modelo de Visual Paradigm que no vas a saber usarlo o entenderlo, pero que si lo abres y lo navegas un poco (aún sin entender mucho) te va a dar una idea de qué hay que hacer. De la parte de IS los ingenieros de sistemas que tienes (dígase yo y Niusvel por lo que conozco) nos podemos ocupar de todo eso (que es una metralla pero alguien tiene que hacerlo). Con esto que te mando quiero demostrar varias cosas: 1)- Que el proyecto sí se puede hacer y tiene un potencial del carajo. 2)- Que los costos se pueden reducir muchísimo con una solución propia empleando un hardware embebido de bajo costo. Eso peude hacer que se proponga la solución a mucho mejor precio que lo que hay en el mundo y eso hará que tengas más clientes interesados. 3)- Y esto es lo más importante, que puedo trabajar a distancia y creo que bastante bien si organizamos una dinámica entre todos que sea eficiente. Esto para mí es muy importante porque como está el contrato este que me amarra, es un punto que me gustaría dejar claro para dar explicaciones a los que la requieran. En fin... revisa esto que te mando y dame tus comentarios. Ah, otra cosa, cuando haya que compartir algún documento a los demás me gustaría que primero tú lo vieras y antes le dieras el visto bueno porque despues se ponen a cacarear y a aportar cero información nueva y eso no ayuda mucho. Ya tu le das el visto bueno y lo compartes como un producto de avance, pero que no se comparta como una idea más. Y aquí es donde creo que ya debemos empezar a llevar un control y gestión de proyecto porque se están generando documentos que tienen análisis, consideraciones, especificaciones y demás y aunque no sean los finales, van guiando el trabajo en las primeras etapas. Esta documentación va a ser de mucha ayuda para organizar el trabajo con los proyectos que vengan. Entonces, hasta aquí mi reporte!",0,0
"Resoluci�n del paciente: BUSTIO FUENTES Genovevo ANTONIO 14963648 Hola Raúl Jaime Padilla,",0,0
"Respuesta Queja Hola Alejandro Cárdenas García, Buenas tardes Sr. Genovevo Sanchez Martínez Por medio del presente me permito compartir la respuesta al formato de Queja Sugerencia y/o Reconocimiento con folio 3368 que nos hizo llegar el area correspondiente. Adjunto documento Sin más por el momento quedo a sus órdenes. Atentamente. Araceli Resendiz Reynoso.",0,0
"Resultado de la evaluación del cuestionario Factores de Riesgo Psicosociales y Entorno Organizacional Favorable Hola Carmen Encinas Díaz, Por medio de la presente, le hacemos envío del resultado del cuestionario: PARA IDENTIFICAR LOS FACTORES DE RIESGO PSICOSOCIAL Y EVALUAR EL ENTORNO ORGANIZACIONAL EN LOS CENTROS DE TRABAJO, que está en conformidad con la Norma Oficial Mexicana NOM-035-STPS-2018 Factores de riesgo psicosocial en el trabajo-identificación, análisis y prevención. Agradecemos su participación. Para cualquier duda o comentario, quedamos a sus órdenes. Atte. Juana Medina Márquez Jorge Antonio Véliz Suárez -- Oficina Central de Laboratorios y Talleres, Seguridad en el Trabajo y Manejo de Desechos(OLSED) Instituto Nacional de Astrofísica, Óptica y Electrónica (MyOwn) Tel: <TELEFONO> Ext: 2116, correo electrónico: <EMAIL>",0,0
"Resultado del test metabolico Hola Fernanda Ferrer Vergara, Muchas gracias por realizar nuestro test metabolico, hecho desde su email: <EMAIL>. En el test metabolico, el resultado es que usted es moderadamente tipo Carbohidrato. Si quieres mejorar tu dieta, aqu� te damos unos consejos muy pr�cticos: hxxps://alejandrobradshaw.com/tipo-mixto-70-hidrato-30/",0,0
"RESULTADOS DE LA ORDEN: OO223680 BUSTIO FUENTES Genovevo ANTONIO Hola Lorena Ibarra Villarreal, Entrega de Resultados Vía Correo Electrónico Para cualquier duda o aclaración, estamos a sus órdenes en los teléfonos: <TELEFONO> Cd. de México y resto de la república 33 4<TELEFONO> Jalisco 81 8<TELEFONO> Nuevo León 55 6<TELEFONO> WhatsApp Aviso Importante . Grupo Diagnóstico Médico, PROA, S.A. de C.V. (en lo sucesivo el prestador) a través de este medio hace entrega de los resultados de la prueba practicada. El Prestador no se hace responsable por cualquier modificación o alteración que los resultados aquí ofrecidos pudieran sufrir por actos del usuario o de terceros, por lo que, en caso de duda, es responsabilidad del usuario y de su médico verificar la información, solicitando la impresión de sus resultados en cualquiera de nuestras unidades en un período no mayor a los 30 días de practicada la prueba o solicitada la orden. El prestador por cuestión de confidencialidad, no revelará, dará, ve nderá, donará o transmitirá ningún tipo de información personal del usuario relacionada con los resultados de la prueba practicada, excepto cuando esta información sea solicitada por autoridad competente. Lo anterior en términos de nuestro aviso de privacidad publicado en www[.]chopo.com.mx Recuerde que su médico es el único con conocimiento y autoridad para interpretar estos resultados. Este correo electrónico es estrictamente confidencial, para uso exclusivo de su(s) destinatario(s) y/o autorizado(s) para leerlo y está sujeto a las disposiciones legales que regulan la información privilegiada. Si usted no es el destinatario asignado, cualquier uso, divulgación o reproducción del presente correo electrónico y la información que contiene se encuentra prohibida y sujeta a las sanciones establecidas en las leyes correspondientes. En consecuencia, si usted ha recibido este correo por error, favor de notificar al remitente inmediatamente, absténgase de reenviarlo y agradecemos eliminarlo junto con cualquier copia o respaldo del mismo.",0,0
"Resultados de Laboratorio, Paciente: Genovevo Antonio Bustio Fuentes Hola Héctor Castañón Quezada, Envío de Resultados de Laboratorio Paciente: Genovevo Antonio Sanchez Martinez NOTA Para seguir brindando un mejor servicio favor de responder este correo con el siguiente mensaje ""recibí mis estudios"". Gracias. POLÍTICA DE CALIDAD: Laboratorios Arquímedes S.A. de C.V. es un laboratorio de análisis clínicos y de gabinete el cual cuenta con tecnología de punta y personal capacitado enfocados en la mejora continua de sus procesos, dando cumplimiento a los estándares de calidad vigentes a nivel nacional e internacional con la finalidad de proporcionar un buen servicio y satisfacer a nuestras partes interesadas. Laboratorios Arquimedes & Dorsch agradece su preferencia. Sucursal Vicente Guerrero. Tel: <TELEFONO>.",0,0
"Resumen de compra Telcel Hola Sandra González Beltrán, Activación de Paquete Gracias por utilizar el servicio de compra de paquetes en Telcel. Tu paquete ya está disponible, puedes utilizarlo inmediatamente. En Mi Telcel ahorra tiempo en futuras compras, te recomendamos activar la Compra programada. Sólo elige el tipo de paquete que deseas y nosotros hacemos el resto. Detalles de la operación: Número Telcel <TELEFONO> Paquete Internet por tiempo Monto $15.00 Vigencia 2 horas Forma de pago **** 5946 Correo electrónico <EMAIL> Folio Telcel <TELEFONO> No. de orden Vesta Y6T3ZJZDB4B Fecha y hora 05/08/2021 07:53 hrs IMPORTANTE: En caso de no haber solicitado la compra del paquete indicado en esta confirmación , contacta a un representante de Atención a Clientes de Vesta marcando sin costo al 800 120 0006 o envía un correo electrónico a <EMAIL> y proporciona el No. de orden Vesta. Telcel nunca te pedirá que reveles, verifiques ni compartas tu contraseña o claves de acceso por teléfono, SMS, correo electrónico ni Redes Sociales. Si recibes por cualquier medio un enlace para actualizar la información de tu cuenta o perfil sin haberlo solicitado, NO hagas clic en el enlace y haz caso omiso. ¿Tienes dudas? Envíanos un correo electrónico Consulta nuestro aviso de privacidad en www[.]mitelcel.com/privacidad © 2021 Radiomóvil Dipsa S.A. de C.V. Todos los derechos reservados. Este mensaje fue generado por un sistema automatizado. Por favor, no respondas a este mensaje.",0,0
